domain_u,0,43,74,0,0,0,0,0,0.01,255,246,0,0
telnet,12096,99,2822,0,0,0,0,0,0,3,2,0.33,0
private,0,0,0,0,0,0,0,0,0.06,255,14,0,1
urp_i,0,181,0,0,0,0,0,0,0,255,127,0.65,0
private,0,0,0,0,0,0,0,0,0.06,255,3,0,1
telnet,43,121,10269,0,0,0,0,0,0,136,2,0.01,0
domain_u,0,44,127,0,0,0,0,0,0,255,255,0,0
private,0,0,0,0,0,0,0,0,0.07,255,10,0,1
http,0,320,639,0,0,0,0,0,0,15,255,0.07,0
private,0,0,0,0,0,0,0,0,0.07,255,19,0,1
http,0,236,267,0,0,0,0,0,0,255,255,0,0
ftp,2,1268,2451,28,0,0,0,0,0,254,82,0,1
http,0,231,7648,0,0,0,0,0,0,30,255,0.03,0
other,0,516,4,0,0,0,0,0,0,255,255,1,0
domain_u,11,42,42,0,0,0,0,0,0,255,241,0.01,0
Z39_50,0,0,0,0,0,0,0,1,0.06,255,8,0,1
ftp,37,937,2720,19,0,0,0,0,0,144,22,0.01,0
uucp,0,0,0,0,0,0,0,0,0.06,255,7,0,1
private,0,0,0,0,0,0,0,0,0.12,255,14,0,1
other,1,167,0,0,0,0,0,0,0,157,1,0.36,0
ecr_i,0,1480,0,0,0,0,0,0,0,88,4,0.05,1
private,0,0,0,0,0,0,0,1,0.06,255,19,0,1
http,0,195,622,0,0,0,0,0,0,255,255,0,0
systat,0,0,0,0,0,0,0,0,0.07,255,9,0,1
eco_i,0,18,0,0,0,0,0,0,0,1,80,1,1
netbios_ssn,0,0,0,0,0,0,0,0,0.05,255,2,0,1
ssh,0,0,0,0,0,0,0,1,0.07,255,8,0,1
ftp_data,0,748,0,0,0,9,0,0,0,211,79,0.37,0
domain_u,0,44,69,0,0,0,0,0,0,255,236,0,0
other,0,516,4,0,0,0,0,0,0,255,255,1,0
private,0,0,0,0,0,0,0,0,0.06,255,15,0,1
http,0,198,3487,0,0,0,0,0,0,43,255,0.02,0
other,0,146,0,0,0,0,0,0,0.75,255,2,0.89,0
telnet,12039,798,276683,0,462,512,0,0,0,255,37,0,0
private,0,1,0,0,0,0,0,0,0.12,255,49,1,1
eco_i,0,8,0,0,0,0,0,0,0,2,150,1,1
domain_u,3030,17,17,0,0,0,0,0,0,255,220,0.05,0
http,0,54540,8314,2,1,0,0,0,0,255,255,0,1
private,0,0,0,0,0,0,0,1,0.07,255,10,0,1
eco_i,0,8,0,0,0,0,0,0,0,1,153,1,1
domain_u,0,45,132,0,0,0,0,0,0,255,239,0,0
http,0,208,2324,0,0,0,0,0,0,255,255,0,0
other,0,1,0,0,0,0,0,0,0.53,255,1,0.82,1
eco_i,0,8,0,0,0,0,0,0,0,2,138,1,1
other,0,516,4,0,0,0,0,0,0,255,255,1,0
kshell,0,0,0,0,0,0,0,0,0.06,255,14,0,1
smtp,5,11200,328,0,0,0,0,0,0,15,86,0.07,0
eco_i,0,8,0,0,0,0,0,0,0,2,6,1,1
http,0,283,1366,0,0,0,0,0,0,94,255,0.01,0
other,871,147,105,0,0,0,0,0,0,255,3,0.97,0
telnet,0,0,0,0,0,0,0,0,0.07,255,50,0.01,1
http,0,326,15525,0,0,0,0,0,0,13,193,0.08,0
finger,0,0,0,0,0,0,0,0,0.06,255,20,0,1
login,0,0,0,0,0,0,0,0,0.43,255,17,0,1
http,0,465,9067,0,0,0,0,0,0,255,255,0,0
daytime,0,0,0,0,0,0,0,0,0.07,255,16,0,1
domain_u,0,44,128,0,0,0,0,0,0,255,253,0,0
smtp,0,2083,329,0,0,0,0,0,0,60,180,0.02,0
http,0,208,281,0,0,0,0,0,0,15,255,0.07,0
domain_u,0,45,45,0,0,0,0,0,0,255,201,0.01,0
http,0,269,958,0,0,0,0,0,0,255,255,0,0
http,0,308,1380,0,0,0,0,0,0,255,254,0,0
http,0,236,29200,0,0,0,0,0,0,1,255,1,0
http,0,182,1805,0,0,0,0,0,0,34,255,0.03,0
http,0,215,12798,0,0,0,0,0,0,107,255,0.01,0
Z39_50,0,0,0,0,0,0,0,0,0.05,255,16,0,1
domain_u,0,43,78,0,0,0,0,0,0,255,231,0,0
domain_u,0,42,42,0,0,0,0,0,0,255,255,0,0
netbios_ssn,0,0,0,0,0,0,0,0,0.05,255,3,0,1
domain_u,29,44,44,0,0,0,0,0,0.4,49,47,0.02,0
private,0,0,0,0,0,0,0,1,0.08,255,9,0,1
domain_u,0,46,136,0,0,0,0,0,0,255,255,0,0
http,0,0,0,0,0,0,0,0,0.25,255,40,0.01,1
private,0,0,0,0,0,0,0,0,0.06,33,4,0.03,1
private,41254,1,0,0,0,0,0,1,0,255,2,0.56,1
telnet,10629,88,1753,0,0,0,0,0,0,7,2,0.14,0
http,0,241,396,0,0,0,0,0,0,255,255,0,0
eco_i,0,8,0,0,0,0,0,0,0,2,84,1,1
private,0,100,0,0,0,0,0,0,0,130,20,0.15,1
vmnet,0,0,0,0,0,0,0,0,0.06,255,17,0,1
systat,0,0,0,0,0,0,0,0,0.06,255,21,0,1
other,1313,147,105,0,0,0,0,0,0.5,127,3,0.84,0
other,0,516,4,0,0,0,0,0,0,255,255,1,0
private,0,0,0,0,0,0,0,0,0.07,255,3,0,1
private,0,0,0,0,0,0,0,0,0.07,255,12,0,1
ftp_data,0,7321,0,0,0,0,0,0,0,42,58,0.07,0
ftp_data,0,374,0,0,0,0,0,0,0,255,11,0.04,0
domain_u,0,43,43,0,0,0,0,0,0,255,255,0,0
http,0,203,1777,0,0,0,0,0,0,11,255,0.09,0
eco_i,0,64,0,0,0,0,0,0,0,198,1,0.01,0
smtp,1,1019,333,0,0,0,0,0,0,178,193,0.01,0
private,0,0,0,0,0,0,0,0,0.06,255,9,0,1
uucp,0,0,0,0,0,0,0,0,0.06,255,18,0,1
private,0,28,0,0,0,0,0,0,0,255,89,0.35,1
private,0,0,0,0,0,0,0,0,0.06,255,11,0,1
http,0,214,1215,0,0,0,0,0,0,255,255,0,0
http,0,327,270,0,0,0,0,0,0,255,246,0,0
eco_i,0,8,0,0,0,0,0,0,0,1,25,1,1
http,272,327,274,0,0,0,0,0,0,255,254,0,0
ftp_data,0,7077,0,0,0,0,0,0,0,228,103,0.43,0
auth,0,0,0,0,0,0,0,1,0.06,255,1,0,1
http,0,224,1415,0,0,0,0,0,0,255,255,0,0
ftp_data,0,637,0,0,0,0,0,0,0,205,58,0.28,0
private,0,0,0,0,0,0,0,0,0.06,255,2,0,1
mtp,0,0,0,0,0,0,0,0,0.06,255,18,0,1
http,0,202,279,0,0,0,0,0,0,44,255,0.02,0
ecr_i,0,1032,0,0,0,0,0,0,0,255,255,1,1
telnet,8952,85,1736,0,0,0,0,0,0,255,51,0,0
http,0,212,1108,0,0,0,0,0,0,255,255,0,0
http,0,216,1353,0,0,0,0,0,0,76,255,0.01,0
http,0,200,2498,0,0,0,0,0,0,80,255,0.01,0
http,0,230,52465,0,0,0,0,0,0,255,255,0,0
http,0,257,678,0,0,0,0,0,0,255,255,0,0
private,0,0,0,0,0,0,0,0,0.07,255,4,0,1
private,0,0,0,0,0,0,0,0,0.05,255,12,0,1
private,0,0,0,0,0,0,0,0.96,1,255,1,0,1
http,0,0,0,0,0,0,0,0.79,0,172,183,0.01,0
http,0,252,712,0,0,0,0,0,0,139,237,0.01,0
http,0,230,9986,0,0,0,0,0,0,31,255,0.03,0
http,0,354,2771,0,0,0,0,0,0,83,255,0.01,0
private,0,0,0,0,0,0,0,0,0,129,1,0.94,1
http,0,269,2117,0,0,0,0,0,0,119,255,0.01,0
http,0,255,310,0,0,0,0,0,0,255,255,0,0
ftp,1,1190,2447,28,0,0,0,0,0,255,133,0,1
private,0,0,0,0,0,0,0,1,0,255,1,0.38,1
smtp,1,1848,434,0,0,0,0,0,0,23,98,0.04,0
eco_i,0,8,0,0,0,0,0,0,0,1,255,1,1
smtp,2,1584,326,0,0,0,0,0,0,4,4,0.25,0
domain_u,0,45,142,0,0,0,0,0,0.01,255,238,0,0
http,0,324,2309,0,0,0,0,0,0,48,255,0.02,0
finger,0,0,0,0,0,0,0,0,0.21,255,64,0.02,1
csnet_ns,0,0,0,0,0,0,0,0,0.07,255,19,0,1
domain_u,0,35,0,0,0,0,0,0,0,155,37,0.24,0
private,0,0,0,0,0,0,0,0,0.06,255,8,0,1
http,0,162,2532,0,0,0,0,0,0,34,255,0.03,0
private,0,28,0,0,0,0,0,0,0,255,146,0.57,1
domain_u,0,45,45,0,0,0,0,0,0,255,255,0.01,0
ecr_i,0,1032,0,0,0,0,0,0,0,255,10,0.04,1
domain_u,0,46,142,0,0,0,0,0,0,255,253,0,0
urp_i,0,181,0,0,0,0,0,0,0.4,255,86,0.42,0
http,0,242,80476,0,0,0,0,0,0,2,156,0.5,0
private,0,0,0,0,0,0,0,0,0.06,255,17,0,1
iso_tsap,0,0,0,0,0,0,0,0,0.07,255,14,0,1
private,0,0,0,0,0,0,0,0,0,255,13,0,1
http,0,269,745,0,0,0,0,0,0,30,255,0.03,0
uucp,0,0,0,0,0,0,0,0,0.06,255,6,0,1
eco_i,0,8,0,0,0,0,0,0,0,2,18,1,1
domain_u,0,43,83,0,0,0,0,0,0.01,255,241,0,0
private,0,0,0,0,0,0,0,0,0.06,255,21,0,1
http,0,292,2828,0,0,0,0,0,0,42,255,0.02,0
private,0,0,0,0,0,0,0,0,0.11,255,18,0,1
smtp,1,723,393,0,0,0,0,0,0,255,5,0,0
ecr_i,0,1032,0,0,0,0,0,0,0,255,255,1,1
vmnet,0,0,0,0,0,0,0,0,0.07,255,8,0,1
http,0,199,293,0,0,0,0,0,0,131,255,0.01,0
ftp_data,0,11,0,0,0,0,0,0,0,255,53,0.21,0
name,0,0,0,0,0,0,0,1,0.07,255,20,0,1
domain_u,0,44,80,0,0,0,0,0,0,255,235,0,0
http,0,246,2038,0,0,0,0,0,0,255,255,0,0
smtp,0,591,275,0,0,0,0,0,0,255,163,0,0
http,0,316,2965,0,0,0,0,0,0,255,255,0,0
http,0,217,5949,0,0,0,0,0,0,8,255,0.12,0
uucp_path,0,0,0,0,0,0,0,0,0.06,255,18,0,1
smtp,0,644,334,0,0,0,0,0,0,153,191,0.01,0
urp_i,0,182,0,0,0,0,0,0,0,255,15,0.07,0
netstat,0,0,0,0,0,0,0,0,0.07,255,13,0,1
private,0,0,0,0,0,0,0,0.94,1,255,1,0,1
http,0,293,13599,0,0,0,0,0,0,255,255,0,0
private,0,100,0,0,0,0,0,0,0,80,10,0.12,1
http,0,144,9534,0,0,0,0,0,0,116,255,0.01,0
http,0,162,10384,0,0,0,0,0,0,10,255,0.1,0
private,0,0,0,0,0,0,0,0,0.42,255,17,0,1
http,0,251,1917,0,0,0,0,0,0,43,255,0.02,0
finger,0,0,0,0,0,0,0,0,0.04,255,22,0,1
domain_u,0,45,135,0,0,0,0,0,0,255,255,0,0
http,0,346,11327,0,0,0,0,0,0,145,255,0.01,0
http,0,206,1214,0,0,0,0,0,0,255,255,0,0
http,0,226,1110,0,0,0,0,0,0,41,255,0.02,0
hostnames,0,0,0,0,0,0,0,0,0.06,255,6,0,1
ftp_data,0,0,640,0,0,0,0,0,0,48,6,0.02,0
http,0,344,10839,0,0,0,0,0,0,1,255,1,0
http,0,326,276,0,0,0,0,0,0,255,247,0,0
domain_u,0,46,129,0,0,0,0,0,0,255,252,0,0
netstat,0,0,0,0,0,0,0,0,0.05,255,13,0,1
nnsp,0,0,0,0,0,0,0,1,0.07,255,17,0,1
Z39_50,0,0,0,0,0,0,0,0,0.06,255,18,0,1
domain_u,0,44,79,0,0,0,0,0,0,255,211,0,0
kshell,0,0,0,0,0,0,0,0,0.07,255,1,0,1
private,0,0,0,0,0,0,0,0.95,1,255,1,0,1
http,0,205,1788,0,0,0,0,0,0,77,255,0.01,0
ftp_data,0,305,0,0,0,2,0,0,0,102,38,0.37,0
ftp_data,0,1692,0,0,0,0,0,0,0,255,3,0.01,0
other,13428,1,0,0,0,0,0,1,0,255,2,1,1
vmnet,0,0,0,0,0,0,0,0,0.07,255,3,0,1
telnet,589,588,20138,0,2,0,0,0,0,255,31,0,0
eco_i,0,8,0,0,0,0,0,0,0,2,40,1,1
domain_u,0,44,85,0,0,0,0,0,0,255,202,0,0
http,0,300,1400,0,0,0,0,0,0,180,255,0.01,0
domain_u,0,44,79,0,0,0,0,0,0.01,255,235,0,0
http,0,291,593,0,0,0,0,0,0,255,255,0,0
Z39_50,0,0,0,0,0,0,0,0,0.05,255,11,0,1
netbios_dgm,0,0,0,0,0,0,0,0,0.06,255,10,0,1
private,0,0,0,0,0,0,0,1,1,255,1,0.5,1
http,0,218,759,0,0,0,0,0,0,255,255,0,0
bgp,0,0,0,0,0,0,0,1,0.07,255,14,0,1
http,0,206,658,0,0,0,0,0,0,9,255,0.11,0
domain_u,0,43,125,0,0,0,0,0,0.01,173,134,0.01,0
http,0,0,0,0,0,0,0,1,0,3,255,0.33,0
domain_u,0,46,78,0,0,0,0,0,0,255,255,0.01,0
http,0,285,8955,0,0,0,0,0,0,126,255,0.01,0
Z39_50,0,0,0,0,0,0,0,0,0.08,255,6,0,1
smtp,0,0,0,0,0,0,0,0,0,86,147,0.01,0
courier,0,0,0,0,0,0,0,1,0.06,255,17,0,1
smtp,0,1754,328,0,0,0,0,0,0,150,192,0.01,0
domain_u,0,44,150,0,0,0,0,0,0,255,254,0,0
ftp_data,0,10389,0,0,0,0,0,0,0,51,81,0.63,0
netbios_dgm,0,0,0,0,0,0,0,0,0.06,255,10,0,1
netbios_ns,0,0,0,0,0,0,0,1,0.07,255,15,0,1
http,0,325,12884,0,0,0,0,0,0,215,215,0.01,0
urp_i,0,78,0,0,0,0,0,0,0.12,255,7,0.03,0
domain_u,0,45,45,0,0,0,0,0,0,255,255,0.01,0
systat,0,0,0,0,0,0,0,1,1,255,1,1,1
http,0,234,421,0,0,0,0,0,0,255,255,0,0
http,0,181,2047,0,0,0,0,0,0,24,27,0.04,0
daytime,0,0,0,0,0,0,0,0,0.06,255,20,0,1
ftp_data,0,26408,0,0,0,0,0,0,0,109,96,0.28,0
private,0,0,0,0,0,0,0,0,0.06,181,14,0.01,1
private,0,0,0,0,0,0,0,0,0.06,255,20,0,1
smtp,0,1681,375,0,0,0,0,0,0,136,166,0.01,0
private,30438,1,0,0,0,0,0,1,0,255,2,1,1
http,0,296,1645,0,0,0,0,0,0,255,255,0,0
http,0,284,634,0,0,0,0,0,0,25,255,0.04,0
private,0,0,0,0,0,0,0,0,0.06,255,5,0,1
private,0,105,147,0,0,0,0,0,0.22,255,226,0.01,0
hostnames,0,0,0,0,0,0,0,1,0.06,255,20,0,1
telnet,274,282,7589,0,2,0,0,0,0,41,15,0.02,0
ftp_data,0,245,0,0,0,1,0,0,0,83,59,0.07,0
http,0,299,181,0,0,0,0,0,0,255,255,0,0
auth,1,9,38,0,0,0,0,0,1,255,13,0,0
http,0,276,10861,0,0,0,0,0,0,5,255,0.2,0
eco_i,0,8,0,0,0,0,0,0,0,1,101,1,1
http,0,265,8646,0,0,0,0,0,0,1,255,1,0
private,0,0,0,0,0,0,0,0,0.06,255,6,0,1
ftp_data,0,567,0,0,0,6,0,0,0,158,126,0.62,0
smtp,0,631,329,0,0,0,0,0,0,21,244,0.05,0
domain_u,0,46,80,0,0,0,0,0,0.01,255,254,0.01,0
gopher,0,0,0,0,0,0,0,0,0.08,255,13,0,1
echo,0,0,0,0,0,0,0,1,0.06,255,10,0,1
ctf,0,0,0,0,0,0,0,0,0.06,255,3,0,1
private,0,0,0,0,0,0,0,0,0.06,255,7,0,1
http,0,225,2538,0,0,0,0,0,0,23,255,0.04,0
http,0,226,2819,0,0,0,0,0,0,255,255,0,0
http,0,346,570,0,0,0,0,0,0,125,255,0.01,0
private,0,0,0,0,0,0,0,1,0.09,255,7,0,1
sql_net,0,0,0,0,0,0,0,0,0.06,255,7,0,1
http,0,283,285,0,0,0,0,0,0,255,255,0,0
urp_i,0,182,0,0,0,0,0,0,1,255,10,0.04,0
ftp_data,0,10389,0,0,0,0,0,0,0,39,125,0.62,0
http,0,316,3433,0,0,0,0,0,0,78,255,0.01,0
http,0,312,25925,0,0,0,0,0,0,125,255,0.01,0
http,0,213,33514,0,0,0,0,0,0,3,251,0.33,0
eco_i,0,8,0,0,0,0,0,0,0,1,141,1,1
http,0,284,1051,0,0,0,0,0,0,8,255,0.12,0
domain_u,0,45,45,0,0,0,0,0,0,255,255,0.01,0
other,461,146,105,0,0,0,0,0,0,255,2,0.74,0
http,0,54540,8314,2,1,0,0,0,0,141,141,0.01,1
http,0,337,1112,0,0,0,0,0,0,255,255,0,0
supdup,0,0,0,0,0,0,0,0,0.06,255,6,0,1
private,0,0,0,0,0,0,0,0,0.06,255,11,0,1
finger,0,0,0,0,0,0,0,0,0.08,255,55,0,1
telnet,905,691,23036,0,2,0,0,0,0,255,36,0,0
telnet,2736,2225,35841,0,110,121,13,0,0,255,1,0,0
eco_i,0,8,0,0,0,0,0,0,0,2,28,1,1
netbios_ns,0,0,0,0,0,0,0,0,0.06,255,18,0,1
http,0,314,309,0,0,0,0,0,0,255,255,0,0
other,2775,147,105,0,0,0,0,0,0.6,255,1,0.91,0
bgp,0,0,0,0,0,0,0,0,0.07,255,3,0,1
http,0,210,706,0,0,0,0,0,0,255,255,0,0
private,0,0,0,0,0,0,0,0,0.05,255,12,0,1
private,0,0,0,0,0,0,0,0,0.06,255,13,0,1
http,0,319,17905,0,0,0,0,0,0,120,255,0.01,0
private,0,105,146,0,0,0,0,0,0,128,111,0.01,0
http,0,237,1484,0,0,0,0,0,0,255,255,0,0
ecr_i,0,520,0,0,0,0,0,0,0,183,183,1,1
hostnames,0,0,0,0,0,0,0,0,0.06,255,2,0,1
http,0,335,383,0,0,0,0,0,0,34,255,0.03,0
telnet,14608,251,38322,0,1,1,0,0,0,255,55,0,0
http,0,245,1205,0,0,0,0,0,0,255,255,0,0
domain_u,0,43,133,0,0,0,0,0,0,255,254,0,0
domain_u,0,46,142,0,0,0,0,0,0,255,255,0,0
telnet,58,835,1639484,0,0,0,0,0,0,47,4,0.02,0
domain_u,0,45,140,0,0,0,0,0,0,192,196,0.7,0
http,0,216,5095,0,0,0,0,0,0,104,255,0.01,0
private,0,28,0,0,0,0,0,0,0,255,36,0.14,1
private,0,0,0,0,0,0,0,0,0.05,255,15,0,1
finger,0,0,0,0,0,0,0,0,0.11,115,34,0.03,1
nnsp,0,0,0,0,0,0,0,0,0.05,255,4,0,1
smtp,0,1566,385,0,0,0,0,0,0,255,55,0,0
csnet_ns,0,0,0,0,0,0,0,0,0.06,255,2,0,1
private,21701,1,0,0,0,0,0,1,0,255,2,1,1
private,0,0,0,0,0,0,0,0.96,1,255,1,0,1
private,0,0,0,0,0,0,0,0,0.05,166,11,0.01,1
http,0,273,5189,0,0,0,0,0,0,40,255,0.03,0
other,0,516,4,0,0,0,0,0,0,255,255,1,0
hostnames,0,0,0,0,0,0,0,0,0.05,255,8,0,1
http,0,226,1787,0,0,0,0,0,0,219,255,0,0
http,0,221,1259,0,0,0,0,0,0,5,255,0.2,0
domain_u,0,44,71,0,0,0,0,0,0.01,255,254,0,0
smtp,0,2541,328,0,0,0,0,0,0,120,130,0.01,0
ftp_data,0,16,0,0,0,0,0,0,0,255,59,0.04,0
domain,0,0,0,0,0,0,0,0,0.07,255,20,0,1
pop_3,0,0,0,0,0,0,0,0,0.07,255,15,0,1
http,0,313,25519,0,0,0,0,0,0,255,255,0,0
supdup,0,0,0,0,0,0,0,1,0.07,255,16,0,1
private,0,0,0,0,0,0,0,0.88,0.99,255,1,0,1
http,0,302,2507,0,0,0,0,0,0,48,37,0.02,0
smtp,0,654,326,0,0,0,0,0,0,40,239,0.03,0
http,0,245,255,0,0,0,0,0,0,255,255,0,0
domain_u,0,32,48,0,0,0,0,0,0,32,234,1,0
domain_u,0,46,132,0,0,0,0,0,0,255,181,0,0
ecr_i,0,1032,0,0,0,0,0,0,0,255,194,0.76,1
ecr_i,0,520,0,0,0,0,0,0,0,194,194,1,1
other,2980,147,105,0,0,0,0,0,0,255,2,0.89,0
other,0,146,0,0,0,0,0,0,0,255,3,0.8,0
eco_i,0,8,0,0,0,0,0,0,0,1,38,1,1
ftp_data,0,334,0,0,0,0,0,0,0,11,21,1,1
eco_i,0,8,0,0,0,0,0,0,0,2,88,1,1
http,0,220,434,0,0,0,0,0,0,255,255,0,0
other,0,145,0,0,0,0,0,0,0.27,255,1,0.9,0
http,0,213,10616,0,0,0,0,0,0,255,255,0,0
domain_u,0,45,89,0,0,0,0,0,0,255,255,0.01,0
http,0,213,2431,0,0,0,0,0,0,2,255,0.5,0
private,0,0,0,0,0,0,0,0,0.06,255,14,0,1
private,0,0,0,0,0,0,0,0,0.05,255,14,0,1
ecr_i,0,520,0,0,0,0,0,0,0,255,255,1,1
http,0,0,0,0,0,0,0,0,0.1,255,65,0.01,1
http,0,216,5905,0,0,0,0,0,0,131,255,0.01,0
http,0,224,12884,0,0,0,0,0,0,209,245,0,0
http,0,265,255,0,0,0,0,0,0,255,255,0,0
smtp,0,2256,497,0,0,0,0,0,0,249,39,0,0
finger,0,0,0,0,0,0,0,0,0.36,173,46,0.02,1
ftp,23,243,776,4,0,0,0,0,0,22,11,0.05,0
ftp_data,0,8325,0,0,0,0,0,0,0,255,112,0.44,0
http,0,295,38677,0,0,0,0,0,0,255,255,0,0
private,0,0,0,0,0,0,0,0,0.05,255,23,0,1
whois,0,0,0,0,0,0,0,1,0.07,255,5,0,1
link,0,0,0,0,0,0,0,1,0.06,255,20,0,1
http,0,262,4165,0,0,0,0,0,0,5,255,0.2,0
ecr_i,0,1032,0,0,0,0,0,0,0,255,246,0.96,1
domain_u,0,45,83,0,0,0,0,0,0,255,254,0,0
http,0,246,459,0,0,0,0,0,0,255,255,0,0
smtp,0,701,285,0,0,0,0,0,0,139,132,0.01,0
hostnames,0,0,0,0,0,0,0,1,0.06,255,14,0,1
http,0,213,27264,0,0,0,0,0,0,49,255,0.02,0
ecr_i,0,1032,0,0,0,0,0,0,0,255,184,0.72,1
http,0,290,2860,0,0,0,0,0,0,88,255,0.01,0
pop_2,0,0,0,0,0,0,0,0,0.07,255,17,0,1
telnet,1049,760,68041,0,0,0,0,0,0,250,112,0,0
domain_u,0,43,135,0,0,0,0,0,0,255,253,0,0
http,0,260,9728,0,0,0,0,0,0,6,255,0.17,0
domain_u,0,42,42,0,0,0,0,0,0,255,244,0,0
private,0,0,0,0,0,0,0,0,0.17,255,8,0,1
domain_u,0,45,74,0,0,0,0,0,0,255,254,0,0
private,0,0,0,0,0,0,0,1,1,255,1,0.24,1
http,0,225,2649,0,0,0,0,0,0,237,255,0,0
http,0,54540,8314,2,1,0,0,0,0,152,152,0.01,1
telnet,11,105,1071,0,0,0,0,0,0,194,1,0.01,0
private,0,0,0,0,0,0,0,0,0.06,255,6,0,1
smtp,0,790,330,0,0,0,0,0,0,127,82,0.01,0
supdup,0,0,0,0,0,0,0,0,0.05,255,25,0,1
http,0,219,787,0,0,0,0,0,0,255,255,0,0
nnsp,0,0,0,0,0,0,0,0,0.06,255,17,0,1
private,0,0,0,0,0,0,0,0,0.06,255,12,0,1
netstat,0,0,0,0,0,0,0,0,0.06,255,19,0,1
http,0,0,0,0,0,0,0,0,0.08,255,63,0,1
ftp,24,338,1054,6,0,0,0,0,0,240,44,0,0
http,0,221,944,0,0,0,0,0,0,15,255,0.07,0
ftp_data,0,334,0,0,0,0,0,0,0,14,46,1,1
domain,0,48,500,0,0,0,0,0,0.02,255,1,0,0
eco_i,0,8,0,0,0,0,0,0,0,1,39,1,1
smtp,3,1213,361,0,0,0,0,0,0,88,54,0.01,0
http,0,327,11783,0,0,0,0,0,0,255,255,0,0
ftp_data,0,12,0,0,0,0,0,0,0,132,35,0.27,0
telnet,4,141,2117,0,0,0,0,0,0,1,2,1,0
smtp,1,1234,386,0,0,0,0,0,0,255,11,0,0
sql_net,0,0,0,0,0,0,0,0,0.06,255,20,0,1
ftp_data,0,334,0,0,0,0,0,0,0,9,46,1,1
netbios_dgm,0,0,0,0,0,0,0,0,0.06,255,19,0,1
private,0,0,0,0,0,0,0,1,0.06,255,16,0,1
private,0,0,0,0,0,0,0,1,0.07,255,7,0,1
http,0,298,1515,0,0,0,0,0,0,35,255,0.03,0
domain_u,0,45,126,0,0,0,0,0,0,255,235,0,0
http,0,0,0,0,0,0,0,1,0,0,0,0,0
private,0,1,0,0,0,0,0,0,0.18,255,9,1,1
netstat,0,0,0,0,0,0,0,0,0.07,255,4,0,1
http,0,333,1300,0,0,0,0,0,0,16,255,0.06,0
http,0,314,2966,0,0,0,0,0,0,10,255,0.1,0
private,0,28,0,0,0,0,0,0,0,117,45,0.38,1
private,0,0,0,0,0,0,0,0,0.06,255,13,0,1
http,0,208,2668,0,0,0,0,0,0,12,255,0.08,0
auth,0,13,36,0,1,1,0,0,0,242,5,0,0
imap4,0,0,0,0,0,0,0,0,0.05,255,8,0,1
ftp_data,0,0,0,0,0,0,0,0,0.07,255,10,0.01,1
http,0,235,3078,0,0,0,0,0,0,5,255,0.2,0
domain_u,0,44,76,0,0,0,0,0,0,255,255,0.01,0
eco_i,0,8,0,0,0,0,0,0,0,1,121,1,1
mtp,0,0,0,0,0,0,0,1,0.06,255,7,0,1
smtp,0,1858,449,0,0,0,0,0,0,255,106,0,0
private,0,0,0,0,0,0,0,0,0.06,255,19,0,1
smtp,0,929,459,0,0,0,0,0,0,134,154,0.01,0
ftp_data,0,383,0,0,0,0,0,0,0,3,3,1,0
domain_u,0,45,148,0,0,0,0,0,0,255,255,0,0
telnet,0,0,0,0,0,0,0,0,0.07,255,20,0,1
http,0,0,0,0,0,0,0,0,0.1,255,2,0,1
domain_u,0,30,83,0,0,0,0,0,0,57,203,0.7,0
private,0,0,0,0,0,0,0,0,0.06,255,4,0,1
klogin,0,0,0,0,0,0,0,0,0.06,255,1,0,1
Z39_50,0,0,0,0,0,0,0,0,0.07,255,6,0,1
private,0,0,0,0,0,0,0,0,0.11,255,12,0,1
uucp,0,0,0,0,0,0,0,0,0.07,255,17,0,1
smtp,4,966,327,0,0,0,0,0,0,20,19,0.05,0
http,0,240,791,0,0,0,0,0,0,255,255,0,0
domain_u,0,45,71,0,0,0,0,0,0.01,255,254,0,0
smtp,0,21240,336,0,0,0,0,0,0,143,134,0.01,0
other,0,516,4,0,0,0,0,0,0,255,255,1,0
http,0,327,1289,0,0,0,0,0,0,55,255,0.02,0
ftp,28,1453,4152,30,0,0,0,0,0,43,10,0.02,0
domain_u,0,45,79,0,0,0,0,0,0.01,255,233,0,0
domain_u,0,44,82,0,0,0,0,0,0,255,255,0,0
ftp_data,0,879,0,0,0,0,0,0,0,255,112,0.44,0
private,0,0,0,0,0,0,0,0,0.06,255,3,0,1
telnet,0,0,0,0,0,0,0,0,0.12,114,29,0.01,1
http,0,160,5942,0,0,0,0,0,0,68,255,0.01,0
http,0,296,5971,0,0,0,0,0,0,255,255,0,0
smtp,2,1419,367,0,0,0,0,0,0,160,127,0.01,0
domain_u,0,45,75,0,0,0,0,0,0,255,181,0,0
private,0,105,145,0,0,0,0,0,1,255,227,0,0
finger,0,0,0,0,0,0,0,0,0.1,255,62,0,1
private,0,0,0,0,0,0,0,0,0.07,255,10,0,1
private,0,0,0,0,0,0,0,0,0.07,255,13,0,1
telnet,13501,299,3769,0,0,0,1,1,0,59,18,0.02,0
private,0,0,0,0,0,0,0,0,0.06,255,6,0,1
http,0,256,397,0,0,0,0,0,0,78,255,0.01,0
private,0,0,0,0,0,0,0,0,0.06,255,13,0,1
netstat,0,0,0,0,0,0,0,0,0.05,255,21,0,1
ftp_data,0,334,0,0,0,0,0,0,0,5,27,1,1
private,0,0,0,0,0,0,0,0,0.04,255,19,0,1
